Post code;City name;Sub-region code(Optional)
02250;MONTIGNY LE FRANC;02
02290;MONTIGNY LENGRAIN;02
02330;MONTIGNY LES CONDE;02
02250;MONTIGNY SOUS MARLE;02
02270;MONTIGNY SUR CRECY;02
02330;MONTLEVON;02
02340;MONTLOUE;02
02220;MONT NOTRE DAME;02
02310;MONTREUIL AUX LIONS;02
02360;MONT ST JEAN;02
02220;MONT ST MARTIN;02
02400;MONT ST PERE;02
02100;MORCOURT;02
02360;MORGNY EN THIERACHE;02
02290;MORSAIN;02
02600;MORTEFONTAINE;02
02270;MORTIERS;02
02160;MOULINS;02
02160;MOUSSY VERNEUIL;02
02610;MOY DE L AISNE;02
02210;MURET ET CROUTTES;02
02160;MUSCOURT;02
02140;NAMPCELLES LA COUR;02
02200;NAMPTEUIL SOUS MURET;02
02880;NANTEUIL LA FOSSE;02
02210;NANTEUIL NOTRE DAME;02
02420;NAUROY;02
02400;NESLES LA MONTAGNE;02
02190;NEUFCHATEL SUR AISNE;02
02300;NEUFLIEUX;02
02470;NEUILLY ST FRONT;02
02500;NEUVE MAISON;02
02250;LA NEUVILLE BOSMONT;02
02300;LA NEUVILLE EN BEINE;02
02250;LA NEUVILLE HOUSSET;02
02450;LA NEUVILLE LES DORENGT;02
02100;NEUVILLE ST AMAND;02
02860;NEUVILLE SUR AILETTE;02
02880;NEUVILLE SUR MARGIVAL;02
02390;NEUVILLETTE;02
02150;NIZY LE COMTE;02
02400;NOGENTEL;02
02310;NOGENT L ARTAUD;02
02340;NOIRCOURT;02
02600;NOROY SUR OURCQ;02
02170;LE NOUVION EN THIERACHE;02
02270;NOUVION ET CATILLON;02
02800;NOUVION LE COMTE;02
02860;NOUVION LE VINEUX;02
02290;NOUVRON VINGRE;02
02120;NOYALES;02
02200;NOYANT ET ACONIN;02
02160;OEUILLY;02
02300;OGNES;02
02500;OHIS;02
02600;OIGNY EN VALOIS;02
02450;OISY;02
02480;OLLEZY;02
02100;OMISSY;02
02190;ORAINVILLE;02
02860;ORGEVAL;02
02550;ORIGNY EN THIERACHE;02
02390;ORIGNY STE BENOITE;02
02290;OSLY COURTIL;02
02370;OSTEL;02
02160;OULCHES LA VALLEE FOULON;02
02210;OULCHY LA VILLE;02
02210;OULCHY LE CHATEAU;02
02220;PAARS;02
02160;PAISSY;02
02860;PANCY COURTECON;02
02260;PAPLEUX;02
02210;PARCY ET TIGNY;02
02360;PARFONDEVAL;02
02840;PARFONDRU;02
02160;PARGNAN;02
02000;PARGNY FILAIN;02
02330;PARGNY LA DHUYS;02
02270;PARGNY LES BOIS;02
02240;PARPEVILLE;02
02200;PASLY;02
02470;PASSY EN VALOIS;02
02850;PASSY SUR MARNE;02
02310;PAVANT;02
02160;PERLES;02
02200;PERNANT;02
02300;PIERREMANDE;02
02350;PIERREPONT;02
02190;PIGNICOURT;02
02320;PINON;02
02600;PISSELEUX;02
02480;PITHON;02
02240;PLEINE SELVE;02
02210;LE PLESSIER HULEU;02
02200;PLOISY;02
02140;PLOMION;02
02860;PLOYART VAURSEINE;02
02200;POMMIERS;02
02270;PONT A BUCY;02
02160;PONT ARCY;02
02160;PONTAVERT;02
02490;PONTRU;02
02490;PONTRUET;02
02380;PONT ST MARD;02
02270;POUILLY SUR SERRE;02
02110;PREMONT;02
02320;PREMONTRE;02
02370;PRESLES ET BOVES;02
02860;PRESLES ET THIERNY;02
02470;PRIEZ;02
02140;PRISCES;02
02120;PROISY;02
02120;PROIX;02
02190;PROUVAIS;02
02190;PROVISEUX ET PLESNOY;02
02600;PUISEUX EN RETZ;02
02120;PUISIEUX ET CLANLIEU;02
02700;QUESSY;02
02300;QUIERZY;02
02380;QUINCY BASSE;02
02220;QUINCY SOUS LE MONT;02
02360;RAILLIMONT;02
02110;RAMICOURT;02
02240;REGNY;02
02100;REMAUCOURT;02
02270;REMIES;02
02440;REMIGNY;02
02240;RENANSART;02
02340;RENNEVAL;02
02360;RESIGNY;02
02290;RESSONS LE LONG;02
02600;RETHEUIL;02
02850;REUILLY SAUVIGNY;02
02160;REVILLON;02
02110;RIBEAUVILLE;02
02240;RIBEMONT;02
02210;ROCOURT ST MARTIN;02
02260;ROCQUIGNY;02
02800;ROGECOURT;02
02140;ROGNY;02
02310;ROMENY SUR MARNE;02
02120;ROMERY;02
02130;RONCHERES;02
02160;ROUCY;02
02140;ROUGERIES;02
02590;ROUPY;02
02100;ROUVROY;02
02360;ROUVROY SUR SERRE;02
02000;ROYAUCOURT ET CHAILVET;02
02210;ROZET ST ALBIN;02
02200;ROZIERES SUR CRISE;02
02540;ROZOY BELLEVALLE;02
02210;GRAND ROZOY;02
02360;ROZOY SUR SERRE;02
02200;SACONIN ET BREUIL;02
02120;SAINS RICHAUMONT;02
02330;ST AGNAN;02
02260;ST ALGIS;02
02300;ST AUBIN;02
02290;ST BANDRY;02
02290;ST CHRISTOPHE A BERRY;02
02360;ST CLEMENT;02
02820;STE CROIX;02
02820;ST ERME OUTRE ET RAMECOUR;02
02330;ST EUGENE;02
02340;STE GENEVIEVE;02
02810;ST GENGOULPH;02
02410;ST GOBAIN;02
02140;ST GOBERT;02
02220;ST MARD;02
02110;ST MARTIN RIVIERE;02
02830;ST MICHEL;02
02410;ST NICOLAS AUX BOIS;02
02300;ST PAUL AUX BOIS;02
02600;ST PIERRE AIGLE;02
02140;ST PIERRE LES FRANQUEVILL;02
02250;ST PIERREMONT;02
02350;STE PREUVE;02
02100;ST QUENTIN;02
02210;ST REMY BLANZY;02
02640;ST SIMON;02
02220;ST THIBAUT;02
02820;ST THOMAS;02
02840;SAMOUSSY;02
02880;SANCY LES CHEMINOTS;02
02130;SAPONAY;02
02450;LE SART;02
02310;SAULCHERY;02
02590;SAVY;02
02110;SEBONCOURT;02
02300;SELENS;02
02150;LA SELVE;02
02200;SEPTMONTS;02
02410;SEPTVAUX;02
02420;SEQUEHART;02
02110;SERAIN;02
02790;SERAUCOURT LE GRAND;02
02220;SERCHES;02
02130;SERGY;02
02130;SERINGES ET NESLES;02
02220;SERMOISE;02
02160;SERVAL;02
02700;SERVAIS;02
02240;SERY LES MEZIERES;02
02460;SILLY LA POTERIE;02
02300;SINCENY;02
02150;SISSONNE;02
02240;SISSY;02
02200;SOISSONS;02
02340;SOIZE;02
02470;SOMMELANS;02
02260;SOMMERON;02
02480;SOMMETTE EAUCOURT;02
02270;SONS ET RONCHERES;02
02580;SORBAIS;02
02600;SOUCY;02
02160;SOUPIR;02
02140;LE SOURD;02
02240;SURFONTAINE;02
02320;SUZY;02
02600;TAILLEFONTAINE;02
02220;TANNIERES;02
02290;TARTIERS;02
02250;TAVAUX ET PONTSERICOURT;02
02700;TERGNIER;02
02880;TERNY SORNY;02
02140;THENAILLES;02
02390;THENELLES;02
02250;THIERNU;02
02340;LE THUEL;02
02810;TORCY EN VALOIS;02
02250;TOULIS ET ATTENCOURT;02
02800;TRAVECY;02
02490;TREFCON;02
02850;TRELOU SUR MARNE;02
02460;TROESNES;02
02300;TROSLY LOIRE;02
02860;TRUCY;02
02640;TUGNY ET PONT;02
02120;TUPIGNY;02
02300;UGNY LE GAY;02
02000;URCEL;02
02690;URVILLERS;02
02120;VADENCOURT;02
02370;VAILLY SUR AISNE;02
02140;LA VALLEE AU BLE;02
02110;LA VALLEE MULATRE;02
02190;VARISCOURT;02
02290;VASSENS;02
02220;VASSENY;02
02160;VASSOGNE;02
02000;VAUCELLES ET BEFFECOURT;02
02320;VAUDESSON;02
02200;VAUREZIS;02
02320;VAUXAILLON;02
02110;VAUX ANDIGNY;02
02200;VAUXBUIN;02
02160;VAUXCERE;02
02590;VAUX EN VERMANDOIS;02
02220;VAUXTIN;02
02490;VENDELLES;02
02800;VENDEUIL;02
02420;VENDHUILE;02
02540;VENDIERES;02
02160;VENDRESSE BEAULNE;02
02510;VENEROLLES;02
02200;VENIZEL;02
02400;VERDILLY;02
02490;LE VERGUIER;02
02120;GRAND VERLY;02
02630;PETIT VERLY;02
02490;VERMAND;02
02380;VERNEUIL SOUS COUCY;02
02000;VERNEUIL SUR SERRE;02
02800;VERSIGNY;02
02140;VERVINS;02
02350;VESLES ET CAUMONT;02
02840;VESLUD;02
02810;VEUILLY LA POTERIE;02
02290;VEZAPONIN;02
02130;VEZILLY;02
02290;VIC SUR AISNE;02
02210;VICHEL NANTEUIL;02
02160;VIEL ARCY;02
02540;VIELS MAISONS;02
02210;VIERZY;02
02540;VIFFORT;02
02340;VIGNEUX HOCQUET;02
02340;LA VILLE AUX BOIS LES DIZ;02
02160;LA VILLE AUX BOIS LES PON;02
02210;VILLEMONTOIRE;02
02200;VILLENEUVE ST GERMAIN;02
02130;VILLENEUVE SUR FERE;02
02300;VILLEQUIER AUMONT;02
02420;VILLERET;02
02130;VILLERS AGRON AIGUIZY;02
02600;VILLERS COTTERETS;02
02160;VILLERS EN PRAYERES;02
02600;VILLERS HELON;02
02240;VILLERS LE SEC;02
02120;VILLERS LES GUISE;02
02590;VILLERS ST CHRISTOPHE;02
02130;VILLERS SUR FERE;02
02220;VILLE SAVOYE;02
02310;VILLIERS ST DENIS;02
02340;VINCY REUIL ET MAGNY;02
02300;VIRY NOUREUIL;02
02870;VIVAISE;02
02600;VIVIERES;02
02140;VOHARIES;02
02860;VORGES;02
02700;VOUEL;02
02140;VOULPAIX;02
02250;VOYENNE;02
02880;VREGNY;02
02880;VUILLERY;02
02630;WASSIGNY;02
02830;WATIGNY;02
02120;WIEGE FATY;02
02500;WIMY;02
02320;WISSIGNICOURT;02
02460;MOSLOY;02
03200;ABREST;03
03210;AGONGES;03
03360;AINAY LE CHATEAU;03
03120;ANDELAROCHE;03
03380;ARCHIGNAT;03
03640;ARFEUILLES;03
03420;ARPHEUILLES ST PRIEST;03
03250;ARRONNES;03
03460;AUBIGNY;03
03190;AUDES;03
03460;AUROUER;03
03210;AUTRY ISSARDS;03
03000;AVERMES;03
03130;AVRILLY;03
03460;BAGNEUX;03
03140;BARBERIER;03
03120;BARRAIS BUSSOLLES;03
03500;BAYET;03
03230;BEAULON;03
03390;BEAUNE D ALLIER;03
03800;BEGUES;03
03330;BELLENAVES;03
03700;BELLERIVE SUR ALLIER;03
03130;BERT;03
03340;BESSAY SUR ALLIER;03
03210;BESSON;03
03170;BEZENET;03
03120;BILLEZOIS;03
03260;BILLY;03
03800;BIOZAT;03
03170;BIZENEUILLE;03
03390;BLOMARD;03
03300;BOST;03
03150;BOUCE;03
03130;LE BOUCHAUD;03
03160;BOURBON L ARCHAMBAULT;03
03360;BRAIZE;03
03500;BRANSAT;03
03210;BRESNAY;03
03000;BRESSOLLES;03
03350;LE BRETHON;03
03120;LE BREUIL;03
03110;BROUT VERNET;03
03700;BRUGHEAS;03
03270;BUSSET;03
03440;BUXIERES LES MINES;03
03600;LA CELLE;03
03350;CERILLY;03
03500;CESSET;03
03250;LA CHABANNE;03
03370;CHAMBERAT;03
03170;CHAMBLET;03
03140;CHANTELLE;03
03340;CHAPEAU;03
03380;LA CHAPELAUDE;03
03300;LA CHAPELLE;03
03230;LA CHAPELLE AUX CHASSES;03
03390;CHAPPES;03
03140;CHAREIL CINTRAT;03
03110;CHARMEIL;03
03800;CHARMES;03
03140;CHARROUX;03
03510;CHASSENARD;03
03320;CHATEAU SUR ALLIER;03
03500;CHATEL DE NEUVRE;03
03250;CHATEL MONTAGNE;03
03220;CHATELPERRON;03
03640;CHATELUS;03
03210;CHATILLON;03
03440;CHAVENON;03
03220;CHAVROCHES;03
03370;CHAZEMAIS;03
03210;CHEMILLY;03
03230;CHEVAGNES;03
03140;CHEZELLE;03
03230;CHEZY;03
03330;CHIRAT L EGLISE;03
03450;CHOUVIGNY;03
03220;CINDRE;03
03110;COGNAT LYONNE;03
03600;COLOMBIER;03
03600;COMMENTRY;03
03500;CONTIGNY;03
03430;COSNE D ALLIER;03
03000;COULANDON;03
03470;COULANGES;03
03320;COULEUVRE;03
03370;COURCAIS;03
03330;COUTANSOUZE;03
03160;COUZON;03
03150;CRECHY;03
03240;CRESSANGES;03
03300;CREUZIER LE NEUF;03
03300;CREUZIER LE VIEUX;03
03300;CUSSET;03
03140;DENEUILLE LES CHANTELLE;03
03170;DENEUILLE LES MINES;03
03630;DESERTINES;03
03240;DEUX CHAISES;03
03290;DIOU;03
03410;DOMERAT;03
03290;DOMPIERRE SUR BESBRE;03
03130;LE DONJON;03
03170;DOYET;03
03120;DROITURIER;03
03310;DURDAT LAREQUILLE;03
03450;EBREUIL;03
03330;ECHASSIERES;03
03110;ESCUROLLES;03
03110;ESPINASSE VOZELLE;03
03190;ESTIVAREILLES;03
03140;ETROUSSAT;03
03250;FERRIERES SUR SICHON;03
03340;LA FERTE HAUTERIVE;03
03140;FLEURIEL;03
03140;FOURILLES;03
03160;FRANCHESSE;03
03800;GANNAT;03
03230;GANNAY SUR LOIRE;03
03230;GARNAT SUR ENGIEVRE;03
03400;GENNETINES;03
03210;GIPCY;03
03190;GIVARLAIS;03
03340;GOUISE;03
03250;LA GUILLERMIE;03
03270;HAUTERIVE;03
03190;HERISSON;03
03380;HURIEL;03
03600;HYDS;03
03360;ISLE ET BARDAIS;03
03120;ISSERPENT;03
03220;JALIGNY SUR BESBRE;03
03800;JENZAT;03
03500;LAFELINE;03
03450;LALIZOLLE;03
03380;LAMAIDS;03
03150;LANGY;03
03120;LAPALISSE;03
03250;LAPRUGNE;03
03310;LAVAULT STE ANNE;03
03250;LAVOINE;03
03130;LENAX;03
03360;LETELON;03
03130;LIERNOLLES;03
03410;LIGNEROLLES;03
03320;LIMOISE;03
03130;LODDES;03
03500;LORIGES;03
03500;LOUCHY MONTFAND;03
03350;LOUROUX BOURBONNAIS;03
03600;LOUROUX DE BEAUNE;03
03330;LOUROUX DE BOUBLE;03
03190;LOUROUX HODEMENT;03
03130;LUNEAU;03
03320;LURCY LEVIS;03
03230;LUSIGNY;03
03260;MAGNET;03
03190;MAILLET;03
03600;MALICORNE;03
03260;MARCENAT;03
03420;MARCILLAT EN COMBRAILLE;03
03210;MARIGNY;03
03270;MARIOL;03
03800;LE MAYET D ECOLE;03
03250;LE MAYET DE MONTAGNE;03
03800;MAZERIER;03
03420;MAZIRAT;03
03360;MEAULNE;03
03500;MEILLARD;03
03210;MEILLERS;03
03340;MERCY;03
03370;MESPLES;03
03510;MOLINET;03
03300;MOLLES;03
03140;MONESTIER;03
03500;MONETAY SUR ALLIER;03
03470;MONETAY SUR LOIRE;03
03130;MONTAIGUET EN FOREZ;03
03150;MONTAIGU LE BLIN;03
03340;MONTBEUGNY;03
03130;MONTCOMBROUX LES MINES;03
03800;MONTEIGNET SUR L ANDELOT;03
03240;LE MONTET;03
03000;MONTILLY;03
03100;MONTLUCON;03
03390;MONTMARAULT;03
03150;MONTOLDRE;03
03500;MONTORD;03
03170;MONTVICQ;03
03000;MOULINS;03
03390;MURAT;03
03450;NADES;03
03190;NASSIGNY;03
03330;NAVES;03
03310;NERIS LES BAINS;03
03130;NEUILLY EN DONJON;03
03340;NEUILLY LE REAL;03
03320;NEURE;03
03430;NEUVILLE;03
03000;NEUVY;03
03250;NIZEROLLES;03
03210;NOYANT D ALLIER;03
03230;PARAY LE FRESIL;03
03500;PARAY SOUS BRIAILLES;03
03120;PERIGNY;03
03420;LA PETITE MARCHE;03
03470;PIERREFITTE SUR LOIRE;03
03130;LE PIN;03
03800;POEZAT;03
03320;POUZY MESANGY;03
03410;PREMILHAT;03
03380;QUINSSAINES;03
03190;REUGNY;03
03240;ROCLES;03
03150;RONGERES;03
03420;RONNET;03
03170;ST ANGEL;03
03160;ST AUBIN LE MONIAL;03
03390;ST BONNET DE FOUR;03
03800;ST BONNET DE ROCHEFORT;03
03360;ST BONNET DE TRONCAIS;03
03190;ST CAPRAIS;03
03120;ST CHRISTOPHE;03
03250;ST CLEMENT;03
03370;ST DESIRE;03
03130;ST DIDIER EN DONJON;03
03110;ST DIDIER LA FORET;03
03370;ST ELOY D ALLIER;03
03400;ST ENNEMOND;03
03300;ST ETIENNE DE VICQ;03
03420;ST FARGEOL;03
03260;ST FELIX;03
03310;ST GENEST;03
03340;ST GERAND DE VAUX;03
03150;ST GERAND LE PUY;03
03260;ST GERMAIN DES FOSSES;03
03140;ST GERMAIN DE SALLES;03
03440;ST HILAIRE;03
03130;ST LEGER SUR VOUZANCE;03
03220;ST LEON;03
03160;ST LEOPARDIN D AUGY;03
03150;ST LOUP;03
03390;ST MARCEL EN MURAT;03
03420;ST MARCEL EN MARCILLAT;03
03230;ST MARTIN DES LAIS;03
03380;ST MARTINIEN;03
03210;ST MENOUX;03
03250;ST NICOLAS DES BIEFS;03
03370;ST PALAIS;03
42620;ST PIERRE LAVAL;03
03160;ST PLAISIR;03
03110;ST PONT;03
03290;ST POURCAIN SUR BESBRE;03
03500;ST POURCAIN SUR SIOULE;03
03800;ST PRIEST D ANDELOT;03
03390;ST PRIEST EN MURAT;03
03120;ST PRIX;03
03110;ST REMY EN ROLLAT;03
03370;ST SAUVIER;03
03240;ST SORNIN;03
03420;STE THERENCE;03
03410;ST VICTOR;03
03220;ST VOIR;03
03270;ST YORRE;03
03470;SALIGNY SUR ROUDON;03
03150;SANSSAT;03
03500;SAULCET;03
03800;SAULZET;03
03430;SAUVAGNY;03
03390;SAZERET;03
03110;SERBANNES;03
03120;SERVILLY;03
03260;SEUILLET;03
03220;SORBIER;03
03210;SOUVIGNY;03
03450;SUSSAT;03
03140;TARGET;03
03140;TAXAT SENAT;03
03410;TEILLET ARGENTY;03
03420;TERJAT;03
03240;LE THEIL;03
03350;THENEUILLE;03
03230;THIEL SUR ACOLIN;03
03220;THIONNE;03
03430;TORTEZAIS;03
03400;TOULON SUR ALLIER;03
03240;TREBAN;03
03380;TREIGNAT;03
03220;TRETEAU;03
03460;TREVOL;03
03220;TREZELLES;03
03240;TRONGET;03
03360;URCAY;03
03140;USSEL D ALLIER;03
03330;VALIGNAT;03
03360;VALIGNY;03
03190;VALLON EN SULLY;03
03150;VARENNES SUR ALLIER;03
03220;VARENNES SUR TECHE;03
03220;VAUMAS;03
03190;VAUX;03
03450;VEAUCE;03
03190;VENAS;03
03110;VENDAT;03
03190;VERNEIX;03
03200;LE VERNET;03
03500;VERNEUIL EN BOURBONNAIS;03
03390;VERNUSSE;03
03320;LE VEURDRE;03
03200;VICHY;03
03450;VICQ;03
03430;VIEURE;03
03350;LE VILHAIN;03
03310;VILLEBRET;03
03430;VILLEFRANCHE D ALLIER;03
03460;VILLENEUVE SUR ALLIER;03
03370;VIPLAIX;03
03360;VITRAY;03
03140;VOUSSAC;03
03160;YGRANDE;03
03400;YZEURE;03
04510;AIGLUN;04
04000;AINAC;04
04550;ALBIOSC;04
04550;ALLEMAGNE EN PROVENCE;04
04170;ALLONS;04
04260;ALLOS;04
04170;ANGLES;04
04240;ANNOT;04
04420;ARCHAIL;04
04170;ARGENS;04
04250;ASTOIN;04
04110;AUBENAS LES ALPES;04
04200;AUBIGNOSC;04
04310;AUGES;04
04380;AURIBEAU;04
04200;AUTHON;04
04140;AUZET;04
04150;BANON;04
04400;BARCELONNETTE;04
04140;BARLES;04
04380;BARRAS;04
04330;BARREME;04
04250;BAYONS;04
04420;BEAUJEU;04
04370;BEAUVEZER;04
04250;BELLAFFAIRE;04
04200;BEVONS;04
04270;BEYNES;04
04420;BLEGIERS;04
04330;BLIEUX;04
04270;BRAS D ASSE;04
04240;BRAUX;04
04340;LA BREOLE;04
04700;LA BRILLANNE;04
04210;BRUNET;04
04420;LE BRUSQUET;04
04250;LE CAIRE;04
04150;CARNIOL;04
04120;CASTELLANE;04
04380;LE CASTELLARD MELAN;04
04700;LE CASTELLET;04
04320;CASTELLET LES SAUSSES;04
04320;VAL DE CHALVAGNE;04
04280;CERESTE;04
04510;LE CHAFFAUT ST JURSON;04
04660;CHAMPTERCIER;04
04120;CHASTEUIL;04
04160;CHATEAU ARNOUX ST AUBAN;04
04250;CHATEAUFORT;04
04200;CHATEAUNEUF MIRAVAIL;04
04120;CHATEAUNEUF LES MOUSTIERS;04
04200;CHATEAUNEUF VAL ST DONAT;04
04270;CHATEAUREDON;04
04330;CHAUDON NORANTE;04
04510;CHENERILLES;04
04250;CLAMENSANE;04
05110;CLARET;04
04330;CLUMANC;04
04170;ST MICHEL PEYRESQ;04
04370;COLMARS;04
04530;LA CONDAMINE CHATELARD;04
04220;CORBIERES;04
04230;CRUIS;04
05110;CURBANS;04
04200;CUREL;04
04300;DAUPHIN;04
04120;DEMANDOLX;04
04000;DIGNE LES BAINS;04
04000;LES DOURBES;04
04420;DRAIX;04
04400;ENCHASTRAYES;04
04000;ENTRAGES;04
04200;ENTREPIERRES;04
04320;ENTREVAUX;04
04700;ENTREVENNES;04
04120;EOULX;04
04160;L ESCALE;04
04000;ESCLANGON;04
04550;ESPARRON DE VERDON;04
04250;ESPARRON LA BATIE;04
04510;ESPINOUSE;04
04270;ESTOUBLON;04
04250;FAUCON DU CAIRE;04
04400;FAUCON DE BARCELONNETTE;04
04230;FONTIENNE;04
04300;FORCALQUIER;04
04400;FOURS;04
04240;LE FUGERET;04
04310;GANAGOBIE;04
04120;LA GARDE;04
04250;GIGORS;04
04800;GREOUX LES BAINS;04
04150;L HOSPITALET;04
04850;JAUSIERS;04
04420;LA JAVIE;04
04000;LAMBERT;04
04170;LAMBRUISSE;04
04540;LARCHE;04
04230;LARDIERS;04
04340;LE LAUZET UBAYE;04
04300;LIMANS;04
04870;LINCEL;04
04700;LURS;04
04270;MAJASTRES;04
04350;MALIJAI;04
04230;MALLEFOUGASSE AUGES;04
04510;MALLEMOISSON;04
04300;MANE;04
04100;MANOSQUE;04
04420;MARCOUX;04
04420;MARIAUD;04
04240;MEAILLES;04
04190;LES MEES;04
04380;MELAN;04
04250;MELVE;04
04340;MEOLANS;04
04540;MEYRONNES;04
04270;MEZEL;04
04510;MIRABEAU;04
04200;MISON;04
04500;MONTAGNAC MONTPEZAT;04
04320;MONTBLANC;04
04140;MONTCLAR;04
04600;MONTFORT;04
04110;MONTFURON;04
04110;MONTJUSTIN;04
04230;MONTLAUX;04
04500;MONTPEZAT;04
04150;MONTSALIER;04
04170;MORIEZ;04
04250;LA MOTTE DU CAIRE;04
04360;MOUSTIERS STE MARIE;04
04170;LA MURE ARGENS;04
04250;NIBLES;04
04300;NIOZELLES;04
04200;NOYERS SUR JABRON;04
04200;LES OMERGUES;04
04230;ONGLES;04
04110;OPPEDETTE;04
04700;ORAISON;04
04120;LA PALUD SUR VERDON;04
04200;PEIPIN;04
04380;LA PERRUSSE;04
04120;PEYROULES;04
04310;PEYRUIS;04
05130;PIEGUT;04
04300;PIERRERUE;04
04860;PIERREVERT;04
04270;LE POIL;04
05160;PONTIS;04
04420;PRADS HAUTE BLEONE;04
04700;PUIMICHEL;04
04410;PUIMOISSON;04
04500;QUINSON;04
04150;REDORTIERS;04
04110;REILLANNE;04
04340;MEOLANS REVEL;04
04150;REVEST DES BROUSSES;04
04150;REVEST DU BION;04
04230;REVEST ST MARTIN;04
04250;REYNIER;04
04500;RIEZ;04
04000;LA ROBINE SUR GALABRE;04
04120;ROBION;04
04150;LA ROCHEGIRON;04
06260;LA ROCHETTE;04
04120;ROUGON;04
04500;ROUMOULES;04
04170;ST ANDRE LES ALPES;04
04240;ST BENOIT;04
04110;STE CROIX A LAUZE;04
04500;ST CROIX DU VERDON;04
04380;HAUTES DUVES;04
04230;ST ETIENNE LES ORGUES;04
04200;ST GENIEZ;04
04330;ST JACQUES;04
04270;ST JEANNET;04
04270;ST JULIEN D ASSE;04
04170;ST JULIEN DU VERDON;04
04410;ST JURS;04
04500;ST LAURENT DU VERDON;04
04330;ST LIONS;04
04300;ST MAIME;04
04800;ST MARTIN DE BROMES;04
04870;ST MARTIN LES EAUX;04
04460;ST MARTIN LES SEYNES;04
04870;ST MICHEL L OBSERVATOIRE;04
04530;ST PAUL;04
06260;ST PIERRE;04
04400;ST PONS;04
04200;ST SYMPHORIEN;04
04220;STE TULLE;04
04340;ST VINCENT LES FORTS;04
04200;ST VINCENT SUR JABRON;04
04290;SALIGNAC;04
04150;SAUMANE;04
04320;SAUSSES;04
04460;SELONNET;04
04330;SENEZ;04
04140;SEYNE;04
04300;SIGONCE;04
04200;SIGOYER;04
04150;SIMIANE LA ROTONDE;04
04200;SISTERON;04
04120;SOLEILHAS;04
04290;SOURRIBES;04
04120;TALOIRE;04
04000;TANARON;04
04330;TARTONNE;04
04120;TAULANNE;04
04200;THEZE;04
04380;THOARD;04
04170;THORAME BASSE;04
04170;THORAME HAUTE;04
04400;LES THUILES;04
04270;TREVANS;04
04250;TURRIERS;04
04240;UBRAYE;04
04400;UVERNET FOURS;04
04110;VACHERES;04
04250;VALAVOIRE;04
04200;VALBELLE;04
04210;VALENSOLE;04
04200;VALERNES;04
04150;VALSAINTES;04
04200;VAUMEILH;04
05130;VENTEROL;04
04140;VERDACHES;04
04170;VERGONS;04
04140;LE VERNET;04
04200;VILHOSC;04
04640;VILLARS COLMARS;04
04110;VILLEMUS;04
04180;VILLENEUVE;04
04320;VILLEVIEILLE;04
04290;VOLONNE;04
04130;VOLX;04
04340;REVEL;04
04200;LES BONS ENFANTS;04
04530;STE ANNE;04
04600;ST AUBAN;04
04260;LA FOUX D ALLOS;04
04400;LE SAUZE;04
04400;PRA LOUP;04
04270;CHABRIERES;04
05460;ABRIES;05
05250;AGNIERES EN DEVOLUY;05
05470;AIGUILLES;05
05260;ANCELLE;05
05300;ANTONAVES;05
05120;L ARGENTIERE LA BESSEE;05
05350;ARVIEUX;05
05140;ASPREMONT;05
05800;ASPRES LES CORPS;05
05140;ASPRES SUR BUECH;05
05230;AVANCON;05
05200;BARATIER;05
05110;BARCILLONNETTE;05
05300;BARRET LE BAS;05
05700;LA BATIE MONTSALEON;05
05230;LA BATIE NEUVE;05
05000;LA BATIE VIEILLE;05
05140;LA BEAUME;05
05500;BENEVENT ET CHARBILLAC;05
05700;LE BERSAC;05
05190;BREZIERS;05
05100;BRIANCON;05
05150;BRUIS;05
05500;BUISSARD;05
05600;CEILLAC;05
05100;CERVIERES;05
05400;CHABESTAN;05
05260;CHABOTTES;05
05310;CHAMPCELLA;05
05260;CHAMPOLEON;05
05700;CHANOUSSE;05
05300;CHATEAUNEUF DE CHABRE;05
05400;CHATEAUNEUF D OZE;05
05380;CHATEAUROUX;05
05000;CHATEAUVIEUX;05
05460;CHATEAU VILLE VIEILLE;05
05800;CHAUFFAYER;05
05230;CHORGES;05
05250;LA CLUSE;05
05500;LES COSTES;05
05200;CREVOUX;05
05200;CROTS;05
05200;EMBRUN;05
26560;EOURRES;26
05700;L EPINE;05
05110;ESPARRON;05
05190;ESPINASSES;05
05700;ETOILE ST CYRICE;05
05600;EYGLIERS;05
05300;EYGUIANS;05
05500;LA FARE EN CHAMPSAUR;05
05140;LA FAURIE;05
05260;FOREST ST JULIEN;05
05130;FOUILLOUSE;05
05310;FREISSINIERES;05
05000;LA FREISSINOUSE;05
05400;FURMEYER;05
05000;GAP;05
05800;LE GLAIZIL;05
05320;LA GRAVE;05
05800;CHAPELLE EN VALGAUDEMAR;05
05600;GUILLESTRE;05
05140;LA HAUTE BEAUME;05
05500;LES INFOURNAS;05
05130;JARJAYES;05
05300;LAGRAND;05
05300;LARAGNE MONTEGLIN;05
05110;LARDIER ET VALENCA;05
05500;LAYE;05
05300;LAZER;05
05130;LETTRET;05
05400;MANTEYER;05
05700;MEREUIL;05
05350;MOLINES EN QUEYRAS;05
05110;MONETIER ALLEMONT;05
05220;LE MONETIER LES BAINS;05
05140;MONTBRAND;05
05700;MONTCLUS;05
05600;MONT DAUPHIN;05
05230;MONTGARDIN;05
05100;MONTGENEVRE;05
05150;MONTJAY;05
05400;MONTMAUR;05
05150;MONTMORIN;05
05700;MONTROND;05
